,index,id,name,host_id,host_name,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,occupancy_rate,annual_rental_income,investment_score
3353,7339,33173333,River view room with breakfast @Casa Vimaya,42085763,Casa Nithra,Phra Nakhon,13.761634,100.499367,Private room,4620.0,1,0,0.0,10,357,0,0.021917808219178103,36960.00000000004,0.5603982406521189
3354,7349,33174434,River view room without breakfast @Casa Vimaya,42085763,Casa Nithra,Phra Nakhon,13.761634,100.499367,Private room,4180.0,1,0,0.0,10,357,0,0.021917808219178103,33440.00000000003,0.5603982406521189
3355,7350,33174729,Superior room with breakfast @Casa Vimaya,42085763,Casa Nithra,Phra Nakhon,13.761634,100.499367,Private room,3850.0,1,2,0.86,10,358,2,0.019178082191780854,26950.000000000044,0.5603982406521189
3356,7351,33175302,Superior room with King bed (No meal) @Casa Vimaya,42085763,Casa Nithra,Phra Nakhon,13.761634,100.499367,Private room,3410.0,1,4,0.79,10,357,4,0.021917808219178103,27280.00000000003,0.5603982406521189
3357,7362,33204214,"Backpacker,budget,girlsBunkbedHostelnearMrtpharam9",41143067,Kimmy,Din Daeng,13.7607,100.55766,Shared room,800.0,1,0,0.0,2,180,0,0.5068493150684932,148000.0,0.40780695945946244
3358,7363,33204857,EKKAMAI BTS丨UPPER DISTRICT丨WIFI 丨POOL& GYM,158654054,Erica,Khlong Toei,13.7127,100.57947,Private room,927.0,3,11,0.24,27,327,4,0.1041095890410959,35226.00000000001,0.46137131030528616
3359,7366,33233091,คอนโดยูดีไลท์ ริเวอร์ฟร้อนซ์,45250872,Simon,Yan na wa,13.6762,100.54444,Private room,599.0,183,5,0.12,1,365,0,0.0,0.0,0.3863876864123612
3360,7380,33595100,Triple Room with Shared Bathroom @ Siam Journey,1161904,Siam Journey,Ratchathewi,13.75631,100.53023,Private room,784.0,1,9,0.2,3,85,1,0.7671232876712328,219519.99999999997,0.513499304220907
3361,7385,33596210,Entire Villa Royal Riverside Villa,10927578,Air,Dusit,13.78571,100.50841,Private room,25000.0,1,16,0.36,2,358,0,0.019178082191780854,175000.0000000003,0.11627833615483785
3362,7388,33622609,"B56
Private cozy place, very clean, next to 7/11",104883475,B56,Chatu Chak,13.842,100.57298,Private room,1456.0,1,0,0.0,1,179,0,0.5095890410958904,270816.0,0.3773556276912838
3363,7389,33259630,Standard room DMK +Free wifi + near airport,94576508,Orrathai,Don Mueang,13.92367,100.58592,Private room,589.0,1,0,0.0,1,85,0,0.7671232876712328,164919.99999999997,0.3957266024616332
3364,7395,33276719,"Clean room, 10 Mins to Suvarnabhumi Airport",250593062,Pisut,Lat Krabang,13.72034,100.76358,Private room,625.0,1,23,0.51,4,0,0,1.0,228125.0,0.4223855305909487
3365,7396,33278567,"Clean room, 10 Mins to Suvarnabhumi Airport",250593062,Pisut,Lat Krabang,13.72003,100.76399,Private room,625.0,1,48,1.06,4,0,0,1.0,228125.0,0.4223855305909487
3366,7402,33408510,Cozycomo Bangkok Old Town,44743452,Trin,Dusit,13.77723,100.52082,Private room,1300.0,1,3,0.09,1,24,1,0.9342465753424658,443300.00000000006,0.11627833615483785
3367,7404,33432566,No.3 single private room for one person,241410110,Ratima,Phra Nakhon,13.7622,100.5027,Private room,500.0,1,0,0.0,5,328,0,0.10136986301369866,18500.000000000007,0.5603982406521189
3368,7407,33445396,Cozy home in Bangkok 2min to Khaosan Road,147884203,View & Duck,Phra Nakhon,13.76119,100.50195,Private room,12000.0,1,10,0.23,4,356,1,0.024657534246575352,108000.00000000004,0.5603982406521189
3369,7408,33625674,1BR in City Center: 5 Mins Walk to BTS Phrom Phong,8426774,Apichaya,Vadhana,13.72945,100.5725,Private room,790.0,1,29,0.64,7,339,13,0.07123287671232881,20540.00000000001,0.48270041526150653
3370,7414,33627931,คอนโด เดอะพาร์คแลนด์ รัชดา ห้องคุณมนต์,252303979,Anirut,Thon buri,13.71718,100.48145,Private room,2600.0,1,0,0.0,1,179,0,0.5095890410958904,483600.00000000006,0.5283619416135569
3371,7417,33629470,"BTS Ekkamai,  Pinocchio house :D",74200744,Pimchaya,Vadhana,13.73532,100.58771,Private room,8000.0,1,19,0.43,5,41,0,0.8876712328767123,2592000.0,0.48270041526150653
3372,7420,33641896,Songthai Suvarnabhumi Homestay2,252265282,Bhasapass,Lat Krabang,13.72437,100.75417,Private room,861.0,1,1,0.03,2,149,0,0.5917808219178082,185976.0,0.4223855305909487
3373,7426,33648361,Hostel (8-bed Mix Room/in Ratchada/Wifi/Breakfast),253587319,Sukanya,Din Daeng,13.78538,100.56964,Shared room,329.0,1,0,0.0,10,365,0,0.0,0.0,0.40780695945946244
3374,7430,33649912,Hostel (Twin shared bath/Ratchada/Wifi/Breakfast),253587319,Sukanya,Din Daeng,13.78632,100.57027,Private room,800.0,1,0,0.0,10,365,0,0.0,0.0,0.40780695945946244
3375,7431,33651898,Hostel (Private Twin Room/Wifi/Breakfast/Ratchada),253587319,Sukanya,Din Daeng,13.78636,100.5702,Private room,1100.0,1,0,0.0,10,365,0,0.0,0.0,0.40780695945946244
3376,7432,33651951,Hostel (Private Double Rm/Wifi/Breakfast/Ratchada),253587319,Sukanya,Din Daeng,13.78699,100.57088,Private room,1157.0,1,0,0.0,10,365,0,0.0,0.0,0.40780695945946244
3377,7441,33813443,New! 4Bunkbeds-NearThonglor Bts-Free pickup-Wifi,108262170,Pim Lada,Vadhana,13.74265,100.5843,Private room,900.0,1,0,0.0,4,330,0,0.09589041095890416,31500.00000000002,0.48270041526150653
3378,7442,33813549,Bed & Breakfast Boutique,75602033,Linh,Bueng Kum,13.83028,100.63751,Private room,890.0,2,0,0.0,1,365,0,0.0,0.0,0.19076768342258146
3379,7446,33815305,Switchat mansion,5699273,Pin,Khlong Toei,13.71631,100.58082,Private room,2000.0,3,0,0.0,1,89,0,0.7561643835616438,552000.0,0.46137131030528616
3380,7450,33473220,Gardenroom Suvarnabhumi,26397198,Suttinee,Lat Krabang,13.72158,100.7241,Private room,1500.0,1,0,0.0,4,362,0,0.008219178082191747,4499.999999999982,0.4223855305909487
3381,7455,33479736,"Songthai SuvarnabhumiHomestay1, FreeBF,NearAirport",252265282,Bhasapass,Lat Krabang,13.72531,100.75437,Private room,990.0,1,4,0.09,2,241,1,0.3397260273972603,122760.00000000001,0.4223855305909487
3382,7458,33482653,Diamond Sukhumvit Onnut,132937396,Urai,Khlong Toei,13.70723,100.59872,Private room,871.0,7,1,0.02,1,323,0,0.1150684931506849,36581.99999999999,0.46137131030528616
3383,7460,33484645,i-Sanook Bangkok King,251495390,Rattanon,Bang Rak,13.73167,100.52123,Private room,2600.0,1,0,0.0,1,180,0,0.5068493150684932,481000.0,0.4183083796413036
3384,7461,33669721,❤️Chinatown Sky(MRT Hua Lamphong Station)★1BEDROOM,253770602,Aoi And Tok,Pom Prap Sattru Phai,13.7408,100.51441,Private room,750.0,2,61,1.37,5,0,0,1.0,273750.0,0.5595392727940376
3385,7462,33671894,Hostel (8-Bed Mixed Dorm/wifi/Breakfast/Ratchada),253587319,Sukanya,Din Daeng,13.78636,100.5702,Shared room,350.0,1,0,0.0,10,364,0,0.002739726027397249,349.9999999999986,0.40780695945946244
3386,7463,33672016,Hostel (4-Bed Mixed Dorm/wifi/breakfast/Ratchada),253587319,Sukanya,Din Daeng,13.78636,100.5702,Shared room,350.0,1,0,0.0,10,364,0,0.002739726027397249,349.9999999999986,0.40780695945946244
3387,7466,33672217,Hostel (8-Bed Female Dorm/wifi/Breakfast/Ratchada),253587319,Sukanya,Din Daeng,13.7859,100.57113,Shared room,350.0,1,0,0.0,10,364,0,0.002739726027397249,349.9999999999986,0.40780695945946244
3388,7467,33672344,Hostel (8-Bed Female Dorm/wifi/Breakfast/Ratchada),253587319,Sukanya,Din Daeng,13.78572,100.56943,Shared room,350.0,1,0,0.0,10,364,0,0.002739726027397249,349.9999999999986,0.40780695945946244
3389,7468,33673153,MIQ4_Silom BTS&MRT/Designer/Netflix/Wifi 300MB,35082871,Ed,Bang Rak,13.73014,100.52394,Private room,4786.0,1,13,0.29,33,320,0,0.12328767123287676,215370.0000000001,0.4183083796413036
3390,7470,33826612,MIQ_Silom5 Compact & convenience Wifi 300 MB,35082871,Ed,Bang Rak,13.72824,100.52299,Private room,3000.0,1,5,0.11,33,52,0,0.8575342465753425,939000.0,0.4183083796413036
3391,7473,33843334,MRT Huay Kwang Cozy Room 私人奢華,49138822,Sunee,Huai Khwang,13.76734,100.58511,Private room,1250.0,90,0,0.0,3,0,0,1.0,456250.0,0.4994247488471142
3392,7487,33678787,เรือนญ่าญ๋า REUANYAYA GARDEN Cozy 4 Bed Mixed Dorm,88344456,Wichayada,Taling Chan,13.75796,100.4436,Shared room,450.0,1,2,0.05,2,180,0,0.5068493150684932,83250.00000000001,0.2267295280431324
3393,7490,33489867,บ้านที่ใกล้ชิดธรรมชาติ และมีความเป็นส่วนตัว,44387020,Chanakarn,Khan Na Yao,13.84855,100.6802,Private room,1500.0,10,0,0.0,2,363,0,0.005479452054794498,2999.9999999999873,0.2075881261044613
3394,7496,33500178,"#201, The Private @ 93",248995757,Voraphan,Phra Khanong,13.70223,100.61233,Private room,1185.0,1,0,0.0,1,90,0,0.7534246575342466,325875.0,0.34198416395463455
3395,7499,33690340,❤️Chinatown Hub(MRT HuaLamphong Station)1BEDROOM❤️,253770602,Aoi And Tok,Pom Prap Sattru Phai,13.74257,100.51498,Private room,750.0,2,39,0.87,5,0,0,1.0,273750.0,0.5595392727940376
3396,7503,33697308,❤️BKK Midtown(MRT Hua Lamphong Station)★1BEDROOM❤️,253770602,Aoi And Tok,Pom Prap Sattru Phai,13.74225,100.51484,Private room,750.0,2,28,0.64,5,0,0,1.0,273750.0,0.5595392727940376
3397,7505,33700341,❤️Cozy family room in town (MRT hualumphong station,253770602,Aoi And Tok,Parthum Wan,13.74092,100.51661,Private room,1585.0,2,2,0.45,5,353,2,0.0328767123287671,19019.999999999985,0.46579112527398964
3398,7507,33500586,MRT - Huay Kwang the Privacy Room  프라이버시 룸,49138822,Sunee,Huai Khwang,13.77311,100.58031,Private room,1250.0,90,0,0.0,3,362,0,0.008219178082191747,3749.999999999985,0.4994247488471142
3399,7511,33704036,2 COZY n MODERN ROOM nearby YANHEE hospital,175084619,Pam,Bang Phlat,13.79896,100.51065,Private room,750.0,1,2,0.04,7,255,0,0.3013698630136986,82500.0,0.5268794398998399
3400,7512,33705819,2BR City Center: 5 Mins Walk to BTS Phrom Phong,8426774,Apichaya,Vadhana,13.72945,100.5725,Private room,1400.0,1,28,0.63,7,319,1,0.126027397260274,64400.000000000015,0.48270041526150653
3401,7528,33531745,Tisa,184553827,Chutisa,Chom Thong,13.70204,100.45272,Private room,868.0,1,0,0.0,1,179,0,0.5095890410958904,161448.0,0.16713968660604953
3402,7530,33533611,For Family 4-6 pack near BKK A/P,26397198,Suttinee,Lat Krabang,13.72291,100.72497,Private room,1850.0,1,3,0.08,4,364,2,0.002739726027397249,1849.9999999999925,0.4223855305909487
3403,7531,33894532,*Siam* 4 Beds for 2-4 ppl. / 200 m. from BTS,255945997,The Journey Begins,Ratchathewi,13.75067,100.53327,Private room,1100.0,1,4,0.09,3,146,0,0.6,240900.0,0.513499304220907
3404,7533,33537405,MIQ3_Penthouse_Silom BTS&MRT/Netflix/Wifi300MB,35082871,Ed,Bang Rak,13.72839,100.52283,Private room,5000.0,1,7,0.16,33,136,0,0.6273972602739726,1145000.0,0.4183083796413036
3405,7534,33895941,*Siam* 2 Beds for max 3 ppl. / 200 m. from BTS,255945997,The Journey Begins,Ratchathewi,13.75095,100.53271,Private room,1100.0,1,6,0.16,3,146,0,0.6,240900.0,0.513499304220907
3406,7536,33896533,*Siam* 1 Bed for max 2 ppl. / 200 m. from BTS,255945997,The Journey Begins,Ratchathewi,13.75055,100.53138,Private room,950.0,1,15,0.34,3,3,0,0.9917808219178083,343900.0,0.513499304220907
3407,7541,33758598,Family Rooms in Sukhumvit 5Mins to BTS Phrom Phong,8426774,Apichaya,Vadhana,13.72945,100.5725,Private room,1400.0,1,18,0.41,7,313,0,0.1424657534246575,72799.99999999999,0.48270041526150653
3408,7546,33540006,MIQ1_BTS&MRT Silom/Designer/Netflix/Wifi300MB,35082871,Ed,Bang Rak,13.7285,100.5245,Private room,4143.0,1,9,0.2,33,320,1,0.12328767123287676,186435.00000000006,0.4183083796413036
3409,7548,33780521,Condo Metro Sky Ratchada Near MRT Huai Khwang,254652640,Airlee,Huai Khwang,13.77837,100.57791,Private room,2000.0,2,0,0.0,1,180,0,0.5068493150684932,370000.0,0.4994247488471142
3410,7550,33786132,BACKPACKER Budget Apartment 6.,101227692,Ken,Din Daeng,13.79291,100.57009,Private room,550.0,1,75,1.66,10,356,18,0.024657534246575352,4950.000000000002,0.40780695945946244
3411,7551,33786270,Backpacker Budget Apartment 7,101227692,Ken,Din Daeng,13.79298,100.57186,Private room,550.0,1,16,0.36,10,365,1,0.0,0.0,0.40780695945946244
3412,7552,33786367,Budget Backpacker Apartment 8,101227692,Ken,Din Daeng,13.79324,100.57018,Private room,550.0,1,33,0.74,10,360,1,0.013698630136986356,2750.000000000011,0.40780695945946244
3413,7553,33786420,Buget Backpacker Apartment 9,101227692,Ken,Din Daeng,13.79318,100.5699,Private room,550.0,1,72,1.6,10,365,7,0.0,0.0,0.40780695945946244
3414,7557,33547799,Memoire Residence,245214836,Chavakin,Sathon,13.70983,100.5319,Private room,500.0,180,0,0.0,1,180,0,0.5068493150684932,92500.0,0.388707104105458
3415,7567,33558757,MIXED DORMITORY 4 BEDS/BTS7Min/Silom/Sathorn/New,60049967,Note,Bang Rak,13.72333,100.52331,Shared room,735.0,1,7,0.19,8,352,0,0.03561643835616435,9554.99999999999,0.4183083796413036
3416,7568,34079321,HOG,77075271,Panai,Thon buri,13.73893,100.4934,Private room,750.0,1,4,0.09,3,345,0,0.0547945205479452,14999.999999999998,0.5283619416135569
3417,7579,34382423,ยูดีไลท์ ตลาดพลู ห้องสวย พร้อมอยู่ โดยคุณรินทร์,259566912,Phakkharin,Thon buri,13.71074,100.47817,Private room,2400.0,1,0,0.0,1,365,0,0.0,0.0,0.5283619416135569
3418,7584,33926724,1 COZY n MODERN ROOM nearby YANHEE hospital,175084619,Pam,Bang Phlat,13.79896,100.51057,Private room,750.0,1,11,0.27,7,259,2,0.2904109589041096,79500.00000000001,0.5268794398998399
3419,7585,33928425,3 COZY n MODERN ROOM nearby YANHEE hospital,175084619,Pam,Bang Phlat,13.79899,100.51059,Private room,750.0,1,1,0.03,7,257,0,0.2958904109589041,81000.0,0.5268794398998399
3420,7586,33929387,4 COZY n MODERN ROOM nearby YANHEE hospital,175084619,Pam,Bang Phlat,13.79894,100.51057,Private room,900.0,1,5,0.13,7,261,0,0.2849315068493151,93600.00000000001,0.5268794398998399
3421,7587,33930025,5 COZY n MODERN ROOM nearby YANHEE hospital,175084619,Pam,Bang Phlat,13.79898,100.51057,Private room,750.0,1,2,0.05,7,257,0,0.2958904109589041,81000.0,0.5268794398998399
3422,7588,33932422,BTS Asok- Home in Vintage Thai Restaurant / GRACE,64766569,Maria,Vadhana,13.74011,100.56567,Private room,890.0,2,5,0.11,8,0,1,1.0,324850.0,0.48270041526150653
3423,7589,33934042,BTS Asoke-Home in Vintage Thai Restaurant / MERCY,64766569,Maria,Vadhana,13.74011,100.56567,Private room,950.0,2,0,0.0,8,146,0,0.6,208050.0,0.48270041526150653
3424,7590,33935625,BTS Asoke-Home in Vintage Thai Restaurant / FAITH,64766569,Maria,Vadhana,13.74011,100.56567,Private room,950.0,2,5,0.13,8,285,2,0.2191780821917808,76000.0,0.48270041526150653
3425,7591,33946354,曼谷地铁汇狂站1号出口5分钟 曼谷最大火车夜市 代购按摩街 汇狂夜市 建兴酒家 华人必住民宿19,105689479,Taosiam,Huai Khwang,13.78057,100.57521,Private room,680.0,1,5,0.11,34,102,0,0.7205479452054795,178840.0,0.4994247488471142
3426,7593,33947075,曼谷地铁汇狂站1号出口5分钟 曼谷最大火车夜市 代购按摩街 汇狂夜市 建兴酒家 华人必住民宿17,105689479,Taosiam,Huai Khwang,13.77897,100.5771,Private room,670.0,1,15,0.34,34,102,0,0.7205479452054795,176210.0,0.4994247488471142
3427,7594,33947101,曼谷地铁汇狂站1号出口5分钟 曼谷最大火车夜市 代购按摩街 汇狂夜市 建兴酒家 华人必住民宿11,105689479,Taosiam,Huai Khwang,13.78051,100.57713,Private room,680.0,1,16,0.36,34,102,0,0.7205479452054795,178840.0,0.4994247488471142
3428,7596,33954749,AMA Hostel Bangkok - Deluxe TwinBed Room,226941867,Nakun,Phra Nakhon,13.74377,100.50146,Private room,3257.0,1,2,0.05,8,0,0,1.0,1188805.0,0.5603982406521189
3429,7599,33972093,3 Beds & Private Bathroom 200 m from subway MRT,40462226,Chanlakan,Sathon,13.72197,100.55285,Private room,900.0,2,2,0.05,7,85,0,0.7671232876712328,251999.99999999997,0.388707104105458
3430,7600,34092981,Best Location 1min walk to BTS On Nut Ideo Mobi  B,103825017,Luesak,Phra Khanong,13.7042,100.60293,Private room,2400.0,21,23,0.55,2,158,1,0.5671232876712329,496800.0,0.34198416395463455
3431,7601,34094923,Perfect Location in Asoke / best choice for Couple,257460041,Dandora,Khlong Toei,13.72862,100.55985,Private room,1524.0,1,1,0.03,4,365,0,0.0,0.0,0.46137131030528616
3432,7602,34098079,Mozart & Lola Residence,150807806,Lobsang,Phra Khanong,13.69398,100.61178,Private room,900.0,1,7,0.16,1,365,0,0.0,0.0,0.34198416395463455
3433,7604,34099867,Hidden Gem near Asoke w/ hip Bars and cafes around,257460041,Dandora,Khlong Toei,13.71497,100.5687,Private room,1413.0,1,0,0.0,4,180,0,0.5068493150684932,261405.0,0.46137131030528616
3434,7605,34099899,looking for quiet place to stay in the city ?,257460041,Dandora,Khlong Toei,13.71701,100.5699,Private room,1750.0,1,0,0.0,4,364,0,0.002739726027397249,1749.9999999999927,0.46137131030528616
3435,7606,34401103,share 1 bunk bed in my room city center,259699789,Thailandcozyhotel,Bang Phlat,13.77375,100.4843,Shared room,1600.0,2,1,0.02,1,88,0,0.7589041095890411,443200.0,0.5268794398998399
3436,7610,34412566,My home@DMK +Free wifi +10 minutes+ near airport,246749027,Tookta,Don Mueang,13.92243,100.58963,Private room,914.0,1,18,0.42,1,55,0,0.8493150684931507,283340.00000000006,0.3957266024616332
3437,7612,33972507,ศรีรามคอนโด,256524611,Autchara,Saphan Sung,13.78635,100.68573,Private room,750.0,1,0,0.0,1,179,0,0.5095890410958904,139500.0,0.21605147845775463
3438,7615,34423638,bubble house bkk,138094425,Chanamon,Bang Phlat,13.78368,100.49017,Private room,1100.0,1,0,0.0,1,364,0,0.002739726027397249,1099.9999999999955,0.5268794398998399
3439,7625,33983263,Deluxe Family Room with Shared Bathroom,256574184,Time Sabai 32,Pom Prap Sattru Phai,13.74531,100.51563,Private room,1709.0,1,1,1.0,3,359,1,0.016438356164383605,10254.000000000027,0.5595392727940376
3440,7630,34003313,"1 BDR in Silom, Rooftop Duplex room, 450m to BTS",226619920,Tarinee,Bang Rak,13.7217,100.52104,Private room,1090.0,1,15,0.39,8,0,7,1.0,397850.0,0.4183083796413036
3441,7632,34100341,Tree Place (Ying Room),257502763,Kamornluk,Chom Thong,13.7019,100.45994,Private room,1000.0,1,0,0.0,2,355,0,0.0273972602739726,10000.0,0.16713968660604953
3442,7635,34428542,CLOSE TO BANGKOK AIRPORT (SUVARNABHUMI),256962678,Monn,Nong Chok,13.85515,100.80646,Private room,2078.0,1,1,0.02,1,180,0,0.5068493150684932,384430.0,0.20781994334288
3443,7639,34104910,Family Room Ensuite @Silom 5min BTS Smile Society,12863564,Bee,Bang Rak,13.72827,100.53164,Private room,1500.0,1,0,0.0,3,0,0,1.0,547500.0,0.4183083796413036
3444,7641,34452875,River View Guest House Bangkok,98704477,Reservation,Samphanthawong,13.73475,100.51283,Private room,1200.0,1,2,0.05,1,365,0,0.0,0.0,0.2683384664419226
3445,7643,34454303,High floor next to airport link train Ramkhamhaeng,26403351,Pong,Suanluang,13.74559,100.60371,Private room,665.0,28,6,0.16,3,302,3,0.17260273972602735,41894.99999999999,0.21380635382467506
3446,7645,34455590,Cozy BedRoom Shower 5 Mins from IconSiam SS1,259185396,Patavee,Sathon,13.71589,100.5125,Private room,1000.0,1,4,0.09,5,180,0,0.5068493150684932,185000.0,0.388707104105458
3447,7648,34456996,3 private rooms@Ramkhamhaeng near ARL&airport,57733500,Kessarin,Bang Kapi,13.74555,100.61661,Private room,2400.0,1,2,0.05,4,172,0,0.5287671232876712,463199.99999999994,0.2709741002626685
3448,7652,34010328,Khun Rabbit Home,256797045,Pathsirathcha,Don Mueang,13.92147,100.57877,Private room,800.0,1,0,0.0,1,84,0,0.7698630136986302,224800.0,0.3957266024616332
3449,7653,34457342,Cozy Twin (2 beds) Bedroom 5 Mins from IconSiam,259185396,Patavee,Sathon,13.71555,100.5145,Private room,1000.0,1,0,0.0,5,181,0,0.5041095890410958,183999.99999999997,0.388707104105458
3450,7654,34130981,Baan Vaneeda,60553853,Time,Phra Nakhon,13.75768,100.50309,Private room,1500.0,1,2,0.05,4,322,0,0.11780821917808215,64499.999999999985,0.5603982406521189
